name	type_id	id	lat	lng	page
鑫釜山铁桶海鲜烧烤(霄云路店)	1	29597782	39.961172	116.467078	311
食空猎人烧烤屋(华宇时尚购物中心店)	1	29586858	39.965653	116.323089	312
Playking玩者火焰薄饼(财富购物中心店)	1	29592610	39.917362	116.459355	312
热辣壹号(搜秀购物广场店)	1	29582190	39.89657	116.41935	312
佛牙舍利塔	3	831349	39.957172580295	116.18297092014	312
华天峨嵋酒家(城乡世纪广场店)	1	29506194	39.801667	116.532886	312
小肥羊(西三旗店)	1	29587830	40.05718	116.32965	312
小白桦西餐厅	1	29538226	39.92277	116.3436	312
阳坊大都涮羊肉(西二旗店)	1	29561466	40.05019	116.3136	312
胶东海鲜大排档(北太平庄店)	1	29569194	39.981995	116.375484	312
和顺小镇(万柳店)	1	13488084	39.962951	116.302738	312
麻辣诱惑(西直门凯德Mall)	1	7739066	39.941898447042	116.35282198095	312
东方宫中国兰州牛肉拉面(龙湖长楹天街店)	1	29577650	39.924837	116.5999	312
绿茶餐厅(温特莱店)	1	152934	39.912757873535	116.47756958008	312
大成醉串串	1	29524394	39.865978	116.424371	312
玉林烤鸭店(金台路店)	1	29574370	39.92029	116.48463	312
四云奶盖贡茶(东直门来福士店)	1	29552954	39.94075	116.43262	313
鸿运京味堂(大成路店)	1	29585518	39.889678	116.256127	313
尚品韩大韩烤肉馆	1	29588050	39.91034	116.32021	313
晋B2008刀削面(小南庄店)	1	29569166	39.965107	116.30707	313
潇湘甲鱼村酒家(清河店)	1	29588834	40.039838	116.365016	313
串亭烧烤居酒屋(远洋未来广场店)	1	29591758	39.990456	116.431647	313
必胜客(房山城关店)	1	29409914	39.702236	115.984035	313
金百万烤鸭店(泰河园店)	1	29506646	39.769904	116.503206	313
敞亮巴蜀烤鱼	1	29468034	39.90184	116.64329	313
七宝四川米线	1	29544202	39.92228	116.43299	313
豆号BEAN HOUSE(爱琴海店)	1	29574238	39.971996	116.436389	313
多乐之日(望京SOHO店)	1	29587706	39.997458	116.480595	313
便宜坊烤鸭店(京通罗斯福广场店)	1	29467906	39.88902	116.65872	313
眉州小吃(华贸中心店)	1	29576942	39.908839	116.47938	313
galleria美食艺术馆	1	29589486	39.92807	116.46041	313
重庆正明麻辣烫	1	29554894	39.904965	116.32367	314
INLOVE咖啡厅	1	29577094	39.897679973417	116.45982965369	314
星巴克(北京南站地下一店)	1	29550362	39.86417	116.379804	314
德永枣香烤鸭	1	29591294	39.950733	116.463854	314
汉拿山(昌平万科店)	1	29487454	40.21202	116.23998	314
肠王德诚通卤煮(玉桥中路店)	1	29587754	39.889162	116.680783	314
疆小格新疆主题餐厅	1	29589626	39.9493	116.45853	314
韩时烤肉(华贸天地店)	1	29590054	40.047704	116.430504	314
金鸭坊烤鸭店(西三旗店)	1	29568946	40.061606	116.353449	314
粉囧鱼粉(蓝色港湾店)	1	29568874	39.91364	116.27787	314
芭斯罗缤(金源新燕莎MALL店)	1	29563406	39.958689	116.289085	314
早春二月(安定门店)	1	29554662	39.945359	116.406077	314
七彩小馆	1	29584978	39.96729	116.40992	314
霧MIST(雾寿司)	1	29597630	39.935519	116.40499	314
城南旧事	1	29591578	39.970904	116.369626	314
汤城小厨(华熙LIVE店)	1	29590842	39.910029	116.279105	315
大渔铁板烧(万柳中路店)	1	29582642	39.96647528	116.2970299	315
北李妈妈菜(爱琴海店)	1	29598186	39.97047	116.43657	315
小珺柑串串香(青年路店)	1	29587298	39.931539	116.515113	315
韩时烤肉(小营店)	1	29591718	39.993858	116.428209	315
刘记炒酸奶	1	29503406	39.756279	116.312327	315
意枫墅——真味中国菜 1988牛排工坊	1	13734878	39.823674	116.288844	315
船工号子(八角店)	1	29447894	39.91042	116.199455	315
Dickson Kitchen 厨	1	29590666	40.02457	116.51144	315
似玖城老灶火锅	1	29588414	39.923584	116.501527	315
兄弟烤肉	1	29477518	40.083524	116.332081	315
红莲烤鸭店(红莲北里店)	1	29537230	39.885171	116.33418	315
味多美(三元桥店)	1	29571178	39.954955	116.457709	315
酒洞精酿吧	1	29466778	39.905319948907	116.64208841103	315
萨莉亚(中粮万科长阳半岛店)	1	29409494	39.753541	116.21076	315
便宜坊烤鸭店(亦庄荣华店)	1	29581718	39.785293	116.515064	316
好苑建国酒店亚洲厨房	1	29553014	39.90956	116.42336	316
盐府酒楼(西直门店)	1	29586974	39.936376	116.35917	316
呷哺呷哺(新华百货店)	1	29538014	39.947493	116.371184	316
小草屋(阜通东大街店)	1	9043180	39.982412	116.469876	316
许留山(凯德mall大峡谷店)	1	29520054	39.854555	116.366652	316
南城香(富丰桥店)	1	29524058	39.836778	116.290676	316
串来串去(长楹天街购物中心店)	1	29576410	39.925061	116.600439	316
霄云苑	1	29595670	39.962656	116.469834	316
韦记螺狮粉	1	29467798	39.905447	116.642428	316
必胜客(王府井百货大兴店)	1	29506774	39.730218	116.342382	316
厦门大厦好清香餐厅	1	29564354	39.975931	116.339086	316
屋根里女仆主题餐厅(亮马桥店)	1	29578486	39.947835	116.46612	316
诗意栖居咖啡馆(南池子店)	1	29586718	39.914377	116.402897	316
川越香干锅烤鱼(新年华购物中心店)	1	29535654	39.8776	116.32617	316
Pho La La 活乐乐越南河粉(杰座大厦店)	1	29588682	39.936635	116.445139	317
雁舍湘食·茶点(三里屯店)	1	29596070	39.932485	116.455042	317
新桥烧肉酒场	1	29592030	39.945356	116.47151	317
金紫银平价海鲜(通州店)	1	29467278	39.878912	116.676787	317
权金城(燕莎奥特莱斯店)	1	29575286	39.877712	116.48597	317
味多美(西直门店)	1	29537146	39.94032	116.359946	317
韩国雪冰(爱琴海购物中心店)	1	29577034	39.971468	116.435968	317
鹿港小镇(远洋未来广场店)	1	29578646	39.99034	116.433147	317
涮肉洪	1	29531918	39.893834	116.356824	317
晓涛烤翅	1	29467254	39.88943	116.628513	317
魔王猪蹄(北京总店)	1	29587110	39.997176	116.477763	317
上海老饭店	1	167724	39.912206	116.344718	317
老北京冰糖葫芦	1	6946307	39.854297	116.36623	317
翠满楼(程庄路店)	1	29522082	39.852142	116.267727	317
杨家火锅(中关村店)	1	29583794	39.975589	116.313	317
徽商故里(朝内旗舰店)	1	29588046	39.92348	116.42656	318
京味儿炸鸡(平安里店)	1	29538530	39.93086	116.373319	318
俏巴妹(SOHO尚都店)	1	29577654	39.918906	116.451471	318
平壤绫罗岛	1	29590742	39.981608	116.32774	318
陈阿婆鱼火锅(虎坊桥店)	1	29582906	39.889277	116.387895	318
呷哺呷哺(乐天银泰店)	1	29550214	39.915884	116.411508	318
happylemon 快乐柠檬(西直门店)	1	29535354	39.941043	116.352979	318
巴黎贝甜(罗斯福店)	1	29468206	39.888497	116.658744	318
PizzaMarzano玛尚诺(三里屯店)	1	29589610	39.934489	116.454286	318
便宜坊烤鸭店(槐房万达广场店)	1	29522070	39.813885	116.368158	318
尚辣私房麻小海鲜	1	29467718	39.904754	116.639335	318
吉羊三宝涮肉(笔管胡同店)	1	29538502	39.904442	116.359831	318
潞久翠清(世纪金源购物中心店)	1	29588646	39.958714	116.286314	318
四品府涮肉(望京路店)	1	29587470	39.988364	116.471152	318
eimio冻酸奶(五棵松华熙live店)	1	29564206	39.914134826572	116.28252338862	318
韩国料理故乡菜包肉	1	29570126	40.019643	116.346884	319
胖哥俩肉蟹煲(朝阳大悦城店)	1	29590458	39.924514	116.519086	319
北京西安清真饭庄	1	29537174	39.909717	116.367159	319
宽板凳老灶火锅(永丰路店)	1	29581898	40.072074	116.243387	319
TIMEPILLS时光胶囊餐吧(世界城店)	1	29597446	39.917469	116.451919	319
面包新语(国瑞店)	1	29553282	39.898228	116.419606	319
漫咖啡(广渠门店)	1	29553950	39.89268	116.445954	319
MANGOSIX	1	29586946	39.93468	116.45324	319
宅门炸鸡-老北京美式炸鸡(十里堡店)	1	29580474	39.922285	116.501591	319
饺来饺去(朝阳大悦城店)	1	29578762	39.924515	116.518621	319
北京拉斐特城堡公园	3	5174	40.131801	116.448653	319
弄堂小笼包(丰台万达广场店)	1	29523554	39.82404	116.29896	319
湘水明珠	1	29537486	39.912634	116.346585	319
九头鸟酒家(北太平庄店)	1	5956	39.967255	116.37272	319
膳食七里香	1	29580814	40.008108	116.460616	319
沁旺达餐厅	1	29534954	39.8799349	116.3316805	320
兄弟川菜(元大都店)	1	29582362	39.977096	116.426095	320
天九龙豆花庄	1	29570438	39.903594	116.329239	320
TOMNTOMS COFFEE	1	29576506	39.996501	116.479872	320
西贝莜面村(王府井APM店)	1	6661921	39.91487	116.412423	320
品三秦陕西名小吃(喜隆多新国际店)	1	29584262	39.92284	116.17173	320
莲石湖公园	3	6952718	39.886492	116.170671	320
侨福芳草地当代美术馆	3	33535048	39.919579	116.449039	320
珍猪肚鸡广东靓汤煲(SOHO尚都店)	1	29576622	39.918906	116.451471	320
龙巢汇	1	29571126	39.915200821393	116.57007950434	320
嫩江湾灶台鱼	1	29561338	39.942337	116.227217	320
老绥元烧麦(回龙观店)	1	29582086	40.075918	116.319273	320
胜负餐厅	1	29568802	39.999816	116.340159	320
愚小面	1	29574022	39.994312	116.456366	320
布司蛋糕 booth's cake(亮马店)	1	9086048	39.948022	116.466596	320
秦门陕西菜(华联力宝购物中心店)	1	29506482	39.805086	116.502362	321
百香林西点(地安门店)	1	29554074	39.939332	116.396258	321
面屋武藏(金融街购物中心店)	1	29538438	39.91538	116.36153	321
迈锅四川料理(方庄店)	1	29590146	39.866266	116.431304	321
阿香米线(长楹天街购物中心店)	1	29573994	39.924999479403	116.60110115623	321
徽商故里(远大店)	1	29570278	39.957679	116.276798	321
阳坊大都涮羊肉(北环路店)	1	29485830	40.229667	116.230885	321
虾捞火锅	1	29464390	39.737624	116.545759	321
虾士(凯德MALL店)	1	29592258	39.912068	116.303376	321
宛平九号	1	29523810	39.851765	116.228031	321
李家大院食府(李家大院食府)	1	29520918	39.872948	116.232392	321
小船牛排(悠唐店)	1	29577786	39.92162	116.43893	321
日昌餐馆(五道口店)	1	7650940	39.993111	116.338747	321
正福居老北京涮肉(彰化路店)	1	29563354	39.941292	116.282101	321
小渔棠(北清路店)	1	29567878	40.071991	116.243238	321
品质伊骊(学清路店)	1	29594066	40.00508	116.352112	322
晨曦小筑	1	29419470	40.950335	116.513008	322
香草香草云南原生态火锅(华联百货公益西桥店)	1	29523978	39.83413	116.369025	322
云海肴云南菜(北苑华贸城店)	1	29570526	40.047364	116.430434	322
德记炙炉烤肉(西四店)	1	29537798	39.922331	116.374783	322
草原领头羊火锅烧烤	1	29581086	39.924107	116.581512	322
赤坂亭炭火烧肉+铁板烧(悠唐店)	1	29591766	39.921673	116.43965	322
楽座和风料理	1	29575906	39.949183	116.458631	322
呷哺呷哺(世贸.工三店)	1	29574798	39.935084	116.449551	322
The   Boiling   Boiling ～～大长腿狂野美式海鲜	1	29579050	39.936791	116.45385	322
花海德福山庄	1	29480142	40.266142	116.236134	322
永和大王(双榆店)	1	29566038	39.968002	116.325321	322
串亭烧烤居酒屋(中关村店)	1	29590210	39.981784	116.306208	322
M迷	1	29595094	39.974586	116.481837	322
零贰玖小馆(悠唐购物中心店)	1	29576906	39.922005	116.439866	322
37度海鲜面(新世界百货望京店)	1	29577294	39.9866	116.48047	323
新韩1洞(凯德MALL店)	1	29537266	39.941755	116.352748	323
温榆河	3	4017	40.125564575195	116.46600341797	323
本格寿司(新源里店)	1	29598158	39.94834	116.45189	323
陈亨卤煮(回龙观店)	1	29486758	40.082203	116.321295	323
如鱼得水	1	29438434	40.041972	116.590087	323
ICE STORY 梦想家	1	29552330	39.94012	116.40286	323
仙居谷	3	790602	40.588748	117.237916	323
西部马华牛肉面(潘家园店)	1	29578790	39.876001	116.464967	323
莲花空间(国贸商城店)	1	29596214	39.912505	116.459711	323
圆鑫餐厅	1	29551214	39.916383	116.415581	323
九品小馆(角门店)	1	29594746	39.848145	116.370977	323
万事成杂粮石磨煎饼	1	29545034	39.924792	116.417919	323
宏状元(HZYBJ044 四道口店)	1	29568530	39.958348	116.345369	323
虾吃虾涮(市长之家店)	1	29577710	39.9797	116.421739	323
杨家火锅(四道口店)	1	29589154	39.957816	116.350266	324
华天新川面馆(西安门店)	1	29536154	39.922784	116.380991	324
宏状元(HZYBJ054 黄寺大街店)	1	29536234	39.963202	116.389414	324
博雅塔	3	830494	39.993919372559	116.311668396	324
山城辣妹子重庆火锅(建外SOHO店)	1	29582846	39.904792	116.45446	324
FROM FARM塚田农场(朝阳大悦城店)	1	29594414	39.925115	116.518457	324
吉野家(北清路店)	1	29486334	40.096449220077	116.2890900646	324
南锣肥猫烤鱼(凯德MALL望京店)	1	29591334	39.99294	116.46887	324
金语轩烤肉火锅自助餐(扑满山店)	1	29523182	39.84537	116.427279	324
味多美(中关村店)	1	29567634	39.981892	116.306274	324
乐谷银滩景区	3	33531736	39.618768	115.669327	324
阿西娅食府(牛街店)	1	29537866	39.885019	116.36342	324
锦府盐帮酒楼(魏公村店)	1	155756	39.948065	116.323327	324
咱家面馆	1	29512686	39.868451	116.372244	324
北京稻香村(明光瑞盛店)	1	29556150	39.957827	116.353656	324
卡尔法咖啡酒吧	1	29551186	39.894437	116.418207	325
呷哺呷哺(甘家口店)	1	29568890	39.927457	116.333523	325
陈亨卤煮小肠(德内后海总店)	1	158796	39.937145233154	116.37938690186	325
常营公园	3	836336	39.932517	116.582955	325
桃园汇友民俗餐厅	1	29383910	40.28049	117.074947	325
灵光寺	3	828167	39.956292	116.183733	325
黄应才麻辣烫	1	29552714	39.863174	116.41362	325
华北电力大学二食堂	1	29477526	40.09108	116.31075	325
天意小商品批发市场	4	21426	39.923599243164	116.34200286865	325
羊满墙(科兴路店)	1	29516778	39.837221	116.293576	325
菜香根酒楼(航天桥店)	1	29568426	39.928411	116.308816	325
醉火重庆老火锅(旗舰店)	1	29580906	39.90096	116.49758	325
永和大王(花园店)	1	29562290	39.981655	116.359831	325
张生记(安贞店)	1	29579538	39.969315	116.400063	325
一品焖锅(北京华联农大南路店)	1	29569926	40.028633	116.311487	325
瓷（簋街店）	1	29595166	39.9411687707	116.41824032591	326
山水间饭店	1	29406558	39.693607	115.85501	326
穆民美食	1	29535390	39.88636	116.36644	326
井格老灶火锅(酒仙桥店)	1	29589598	39.963065	116.502885	326
Meet蛋糕甜品台	1	29478694	40.081901	116.325312	326
桌椅鄧火锅工坊	1	29590138	40.1297	116.64819	326
德兵衞(长楹天街店)	1	29583066	39.92487	116.601274	326
慕蓝卡(万达店)	1	29466554	39.904441	116.639452	326
小渝府(皂君庙店)	1	29561606	39.95846	116.33533	326
汉堡王(未来汇店)	1	29576230	39.9159	116.491999	326
重庆神鲜火锅(呼家楼北街店)	1	29586158	39.922807	116.467676	326
东北虎家乡菜(知春路店)	1	29568726	39.97789	116.33528	326
火炉火分米鸡&芝士排骨(枫蓝国际店)	1	29590906	39.953475	116.355978	326
陶炉炭火烧肉居酒屋	1	29581154	39.918637	116.453398	326
串通cLub	1	29597874	39.923669	116.501326	326
江湖一家(小屯店)	1	152146	39.872743	116.253598	327
金滏山(马连道店)	1	29537622	39.880194	116.326294	327
1949-Taverna 塔瓦娜	1	29587794	39.93162	116.45824	327
米芝莲(悦荟万科广场店)	1	29581514	40.212263	116.239155	327
王府茶楼养生宴(中轴路店)	1	29586622	39.96497	116.395494	327
汉堡王(北京五棵松卓展店)	1	29569762	39.91363	116.27647	327
茶大爷(国瑞购物中心店)	1	29552158	39.89819	116.41943	327
炙者	1	29591358	39.944595	116.394529	327
陈氏饭庄	1	29437998	40.11784967	116.6466702	327
呷哺呷哺(中关村家乐福店)	1	29562402	39.980127	116.315815	327
鲜牛记潮汕牛肉火锅(东直门店)	1	29596174	39.940378	116.437458	327
功夫大盘鸡(食宝街店)	1	29591174	39.979798	116.315919	327
玲珑居老北京涮羊肉(玲珑路店)	1	29591278	39.93145	116.289233	327
心泰心厨ThaiExpress(金融街店)	1	29537742	39.916107	116.363767	327
印巷小馆(石景山喜隆多店)	1	15436707	39.923011	116.172678	327
成加帮(广渠门店)	1	29554350	39.895758	116.431155	328
Wagas沃歌斯(北京来福士店)	1	29592902	39.93973	116.4327	328
豆芽菜春饼(武圣路店)	1	29580142	39.878763	116.467956	328
西树泡芙(蓝色港湾店)	1	29573914	39.949172	116.474849	328
二条居酒屋にじょう(护国寺店)	1	29538230	39.934842	116.374454	328
味妙烤鱼吧(怀柔店)	1	29419190	40.314006	116.629373	328
郭靖烤全羊(大兴黄村宋庄店)	1	29501806	39.722217	116.293674	328
蝎梁府(东土城路店)	1	29580646	39.959115	116.432313	328
虾吃虾涮(簋街店)	1	29581826	39.94067	116.4196	328
北发站铁皮串儿锅	1	29545310	39.893633	116.389763	328
8号苑秘制火锅(80后主题店)	1	163821	39.913775829926	116.37985423207	328
金芭蕉泰国餐厅(大钟寺店)	1	29570462	39.96592	116.34153	328
辣家私厨(石佛营店)	1	29590626	39.929038	116.501639	328
味多美(七里庄华堂店)	1	29516986	39.866653	116.293655	328
韩香村烧烤城	1	29574294	39.877095	116.467487	328
老门框爆肚(西四店)	1	15435768	39.925412	116.377402	329
味妙烤鱼吧(大兴店)	1	29506126	39.750037	116.336464	329
呷哺呷哺(石景山华联店)	1	29448202	39.90658	116.219804	329
越炊越野.滩羊铺子野炊驿站(丁家滩八方生态园店)	1	29389486	39.994585	116.039569	329
面包新语(双井家乐福店)	1	29551966	39.89374	116.47434	329
东大门饼大人韩式米酒家	1	29591890	39.996451	116.473191	329
胜吉日式炸猪排(朝阳大悦城店)	1	29586846	39.924515	116.518621	329
北京野生动物园表演场餐厅	1	29501458	39.494572	116.335254	329
团结湖公园	3	871221	39.925859	116.464395	329
红菜坊(南法信店)	1	29438426	40.114575	116.613208	329
康二姐串串香(方庄旗舰店)	1	29523502	39.866237	116.423102	329
小魏  大铁锅  炖鱼	1	29385034	40.125527	117.09011	329
爱沙拉	1	29588178	39.917665	116.456063	329
J·FREEDOM 酒吧(五棵松华熙店)	1	29592406	39.910248	116.277134	329
九亿(当代店)	1	29584198	39.925947	116.194917	329
德川家日本料理(龙德广场店)	1	29487462	40.06015	116.41486	330
必胜客(西苑店)	1	29567302	39.998346	116.289746	330
黑松白鹿(远洋店)	1	29591798	39.990446	116.432189	330
比萨到PizzaNow(宋家庄店)	1	29591482	39.849295	116.426617	330
大篷车饭庄	1	29581194	39.928069574141	116.5853101304	330
秦门陕西菜(肖家河店)	1	29581870	40.01626203948	116.27090000397	330
郭靖烤全羊(北农科技园全年采摘店)	1	29481994	40.143929	116.23452	330
新元素餐厅(蓝色港湾店)	1	29591430	39.948346	116.47457	330
泓泰阳烤鸭店	1	29574574	39.913045	116.570775	330
辣私房(银河SOHO店)	1	29591406	39.921101	116.433366	330
星巴克咖啡(新三里屯店)	1	846117	39.934674136031	116.45500439518	330
鸭班(西单店)	1	29597394	39.920873	116.373368	330
花园羊蝎子(和平里店)	1	29553390	39.959602	116.412136	330
粥立方(中雅店)	1	29566746	39.898817	116.333877	330
秦门陕西菜(东坝店)	1	29583122	39.952899652336	116.54751010019	330
十渡记忆小院	1	29406542	39.630698	115.592786	331
杨裕兴粉面(建外SOHO店)	1	29572958	39.906449	116.460064	331
鹿港小镇(四元桥店)	1	29578470	39.978683	116.461866	331
原始泥炉烤肉(北京十分店)	1	29584174	39.889311	116.25881	331
粥立方(西客站店)	1	29522882	39.893759	116.326343	331
汉堡王(北京长楹天街店)	1	29580210	39.92511	116.59805	331
汉拿山(华联力宝购物中心店)	1	29505986	39.805243430771	116.50276959609	331
麦当劳(幸福大街店)	1	29553482	39.893041	116.428527	331
张老坎轻火锅(志新路店)	1	29559658	39.993587	116.366137	331
康师傅私房牛肉面(双井店)	1	29578322	39.893894	116.459338	331
zoo coffee 动物园咖啡(金源时代店)	1	29570194	39.959689	116.289334	331
紫谷伊甸园	3	7689405	39.810026	116.259737	331
常德津市牛肉米粉(融科分店)	1	29568266	39.98386	116.32556	331
天外天烤鸭(马家堡店)	1	29523010	39.84691	116.36918	331
海富门餐厅(甘家口大厦店)	1	29570138	39.927468	116.333355	331
陈记重庆老火锅·重庆小面	1	29538298	39.93445	116.37252	332
郭林家常菜(丰台店)	1	15435450	39.866597	116.28389	332
清香阁清真海鲜(健德桥店)	1	29568170	39.97651	116.379438	332
云海肴云南菜(凤凰汇购物中心店)	1	29588678	39.962789	116.457139	332
赛百味(悠唐生活广场店)	1	29580434	39.921330561441	116.4377297635	332
北京紫海香堤香草艺术庄园	3	4055	39.691993713379	116.65972137451	332
澳门味道茶餐(新中关店)	1	29582398	39.978507	116.31538	332
陈兴记生煎(荟聚购物中心西红门店)	1	29505694	39.789309	116.327846	332
牛倌记潮汕牛肉火锅	1	29578038	40.002031	116.378179	332
来相会饺子宴(航天桥店)	1	29568790	39.926129	116.310695	332
秦香西北味道(南湖店)	1	29576814	39.992216	116.462552	332
蓉李记(北京西红门宜家店)	1	29505906	39.788075	116.326401	332
1920艺术商店咖啡馆	1	29591098	39.890005	116.384351	332
北京饭店阳光咖啡厅	1	29550470	39.908841	116.410483	332
红京鱼(南新仓店)	1	848138	39.931521	116.430564	332
姑姑宴(五道口店)	1	29568798	39.992456	116.339168	333
猫山王榴莲甜品蛋糕MusangKing(枫蓝国际购物中心店)	1	29569718	39.952943	116.356571	333
乾山寿司(SOHO尚都店)	1	29573526	39.918906	116.451471	333
Eimio爱咪欧冻酸奶(新中关店)	1	29561778	39.978415	116.315398	333
中国邮政邮票博物馆	3	7915395	39.910876	116.431144	333
凯德MALL(望京店)	4	108918	39.992558365917	116.46887540817	333
老诚一锅(方庄家乐福店)	1	29521498	39.865639	116.432606	333
于师傅老汤酱肉	1	29532610	39.941597	116.381802	333
三千杯烧烤(双井店)	1	29581354	39.89652	116.462225	333
长板凳串串香火锅	1	29579854	39.89972	116.507679	333
西部马华牛肉面(东单店)	1	29552986	39.910389	116.41697	333
儒宴孔府菜(丰体店)	1	29587066	39.86924	116.28088	333
Home Grounds	1	29583570	39.93736	116.448699	333
骨氣鼓氣羊棒骨火锅(华联公益西桥店)	1	29524266	39.83417	116.36912	333
鲜芋仙(蓝色港湾五棵松店)	1	29564494	39.91364	116.27787	333
永定门	3	854233	39.872466	116.399333	334
杨家火锅(时尚佳亿店)	1	29585942	39.950122	116.459864	334
杨家火锅(甜水园店)	1	29588226	39.92769	116.4779	334
有面儿串串香火锅(丰益桥店)	1	29596842	39.85841	116.31424	334
秋味稻-粥饼家常菜(双井店)	1	29577978	39.89663	116.46207	334
这儿没玉米汁	1	21628	39.93510055542	116.40299987793	334
康师傅私房牛肉面(东直门店)	1	29575698	39.94035	116.4357	334
新沸腾鱼乡(世贸天阶店)	1	29574478	39.916669	116.451127	334
唇辣号重庆老火锅(回龙观店)	1	29590362	40.085521	116.357368	334
NOVA串吧(北大店)	1	29583382	39.990453	116.303836	334
水果先生(金源新燕莎MALL店)	1	29565594	39.958442	116.289986	334
望湘园(华润五彩城购物中心店)	1	29590634	40.030540341098	116.33628957765	334
咖啡陪你caffebene(世贸工三店)	1	29573674	39.934286	116.449207	334
café sambal(鼓楼总店)	1	29584750	39.944103	116.394273	334
东方宫中国兰州拉面(万寿路店)	1	29566338	39.910895	116.294668	334
才门(白石桥店)	1	29569830	39.934535	116.326171	335
湘show(上地店)	1	29569902	40.036231	116.31517	335
仟签会时尚火锅(广渠门店)	1	29585622	39.900030590128	116.43484015295	335
榜眼串铺(青年路店)	1	29579526	39.931467	116.515751	335
天万日本料理(通州万达店)	1	29467938	39.905751	116.642726	335
真熙家韩式年糕火锅(石景山万达店)	1	29448542	39.905385	116.226134	335
小面大王重庆小面	1	29486286	40.077008	116.323537	335
华贸购物中心	4	21345	39.909111	116.481394	335
窦店金翠湖自助烧烤农庄	1	29409230	39.673008	116.089832	335
诸葛孔明牛杂面(凯德MALL望京店)	1	29573378	39.99348	116.46835	335
千煲鲜寻·柠檬酸菜鱼(大钟寺店)	1	29592738	39.964129	116.342212	335
香满道美食广场(门头沟店)	1	29389846	39.935799	116.113719	335
特色砂锅米线(京通罗斯福广场店)	1	29466858	39.889014	116.658569	335
虾吃虾涮(永旺店)	1	29486514	40.097696	116.286632	335
李先生加州牛肉面大王(崇文饭店店)	1	29551418	39.900627	116.417596	335
猫师傅(喜隆多新国际店)	1	29448530	39.92284	116.17173	336
Niajo西班牙餐厅	1	29579290	39.936248	116.45511	336
鲜芋仙(新中关购物中心店)	1	29567794	39.978386	116.31563	336
太初湘苑(颐堤港店)	1	29592854	39.96946	116.49148	336
阿斯牛牛·彝家	1	29587270	39.943052	116.402839	336
CAFE GROOVE(总店)	1	29587446	39.93526	116.444333	336
陕面王	1	29578606	39.933017	116.454317	336
宽板凳老灶火锅(劲松武圣路店)	1	29580850	39.874104	116.467395	336
紫光园(玉泉营店)	1	15436785	39.851028	116.308137	336
百富源酒楼(燕莎店)	1	29576182	39.949063	116.468887	336
宣武艺园	3	6932	39.896106719971	116.36058044434	336
灥·素食私厨	1	29592274	39.933026	116.406626	336
蒲洼乡	3	6795880	39.7341771456	115.5368415918	336
速度披萨(蓝色港湾店)	1	29597086	39.95045	116.47667	336
隆小宝(三里屯SOHO店)	1	29581542	39.932823	116.452798	336
猫师傅(喜隆多新国际店)	1	29448530	39.92284	116.17173	336
Niajo西班牙餐厅	1	29579290	39.936248	116.45511	336
鲜芋仙(新中关购物中心店)	1	29567794	39.978386	116.31563	336
太初湘苑(颐堤港店)	1	29592854	39.96946	116.49148	336
阿斯牛牛·彝家	1	29587270	39.943052	116.402839	336
CAFE GROOVE(总店)	1	29587446	39.93526	116.444333	336
陕面王	1	29578606	39.933017	116.454317	336
宽板凳老灶火锅(劲松武圣路店)	1	29580850	39.874104	116.467395	336
紫光园(玉泉营店)	1	15436785	39.851028	116.308137	336
百富源酒楼(燕莎店)	1	29576182	39.949063	116.468887	336
宣武艺园	3	6932	39.896106719971	116.36058044434	336
灥·素食私厨	1	29592274	39.933026	116.406626	336
蒲洼乡	3	6795880	39.7341771456	115.5368415918	336
速度披萨(蓝色港湾店)	1	29597086	39.95045	116.47667	336
隆小宝(三里屯SOHO店)	1	29581542	39.932823	116.452798	336
秋水亭	3	840511	39.99793	116.27241	337
百度科技园k5食堂	1	29564270	40.043429	116.273399	337
海错岛(首开福茂店)	1	29592066	39.846383	116.427371	337
嘉和一品粥(芍药居店)	1	29575066	39.98307	116.433121	337
玫瑰情园	3	7896261	40.350633	116.905255	337
宏状元(丰台北路店)	1	29524166	39.8665	116.29313	337
中粮西蜀豆花庄(东方新天地店)	1	29551226	39.908941	116.413485	337
长峪城长城	3	7895451	40.183117409957	116.06553716071	337
阿春小馆	1	29592878	40.067629	116.320658	337
偶巴尔坛韩国牛肚(望京店)	1	13016266	39.997456	116.466272	337
喵星球CatPlanet(麒麟新天地店)	1	29589466	39.997176	116.477763	337
食上坊台湾卤肉饭	1	29565302	39.960314	116.370502	337
东方饺子王(北师大店)	1	29568250	39.961716	116.371082	337
蜜菓の蜜制鲜饮(世纪金源2店)	1	29555678	39.959688	116.289007	337
黄记煌三汁焖(北京银座和谐广场店)	1	29582626	39.881845	116.297129	337
东兴楼饭庄(六里桥店)	1	29524154	39.883236	116.305958	338
贵州家乡菜	1	29569418	39.973428	116.36962	338
极北海道居酒屋	1	29598214	39.974973	116.481027	338
千鹤居酒屋(良乡大学城店)	1	29408706	39.725029	116.172372	338
花溪渔香小寨	1	29590914	40.47441	116.86447	338
暹罗象泰餐	1	29588610	39.912759	116.47322	338
天贵食府	1	29523242	39.865858	116.264116	338
金枝玉叶上海食府(三里河店)	1	29537310	39.914440000015	116.34185000027	338
故乡酒家	1	29584914	39.930135	116.372875	338
灵境胡同	3	6627926	39.914416	116.381026	338
田义墓	3	3541	39.93478012085	116.15830230713	338
重庆鲜货老灶火锅(动物园店)	1	29588762	39.938708	116.334316	338
